pacient,fase_fixa,fase_mobil,parella,loss_name,optimizer,config,dsc_final,assd_final,hd_final,hd95_final,nsd_final,dsc_identitat,assd_identitat,hd95_identitat,dsc_centroides,assd_centroides,hd95_centroides,loss_final,n_iter,n_feval,convergence_ok,temps_s,params_opt,history_path
HCC_019,pv,pre-contrast,pv<-pre-contrast,soft_dice,powell,soft_dice_powell,0.8506242259158706,4.985856056213379,48.61409378051758,26.702068328857422,0.38874691404546086,0.8243192919137363,6.090338706970215,32.091217041015625,0.7865202968302151,6.57558012008667,29.120746612548828,0.192551,6,471,True,4365.833,"[ 1.5472,-1.3839, 3.0417,-0.0098,-0.0035, 0.0654]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_019_pre-contrast_soft_dice_powell.npy
HCC_019,pv,pre-contrast,pv<-pre-contrast,soft_dice,lbfgsb,soft_dice_lbfgsb,0.8064186220275302,5.660365581512451,47.033390045166016,23.838497161865234,0.2770595580799145,0.8243192919137363,6.090338706970215,32.091217041015625,0.7865202968302151,6.57558012008667,29.120746612548828,0.226592,7,147,True,1386.529,"[ 1.3183e+00, 4.3827e-04,-1.0236e+01,-9.7407e-03,-6.0294e-03, 1.4565e-01]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_019_pre-contrast_soft_dice_lbfgsb.npy
HCC_019,pv,pre-contrast,pv<-pre-contrast,soft_dice,cmaes,soft_dice_cmaes,0.8505783895169207,4.994012832641602,48.61409378051758,26.85395622253418,0.3886893111866791,0.8243192919137363,6.090338706970215,32.091217041015625,0.7865202968302151,6.57558012008667,29.120746612548828,0.192549,100,900,True,8756.495,"[ 1.5311,-1.3824, 3.0585,-0.0095,-0.0036, 0.0658]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_019_pre-contrast_soft_dice_cmaes.npy
HCC_057,pv,arterial,pv<-arterial,soft_dice,powell,soft_dice_powell,0.946151545146311,1.974470853805542,38.327857971191406,9.295561790466309,0.7397938877833488,0.9461764752700573,1.973770260810852,9.295561790466309,0.9046233650471374,3.5327401161193848,15.67199993133545,0.102533,3,518,True,4822.51,"[-5.5895e-04, 6.7823e-04,-5.2145e-04, 3.7859e-06, 8.7012e-07,-3.1621e-06]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_057_arterial_soft_dice_powell.npy
HCC_057,pv,arterial,pv<-arterial,soft_dice,lbfgsb,soft_dice_lbfgsb,0.908322436089404,3.1267292499542236,35.513206481933594,10.0,0.4383089101636524,0.9461764752700573,1.973770260810852,9.295561790466309,0.9046233650471374,3.5327401161193848,15.67199993133545,0.121018,2,154,True,1440.679,"[ 7.2840e-02, 8.2056e-01, 5.9660e+00,-6.1961e-03,-1.0408e-02,-2.1231e-03]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_057_arterial_soft_dice_lbfgsb.npy
HCC_057,pv,arterial,pv<-arterial,soft_dice,cmaes,soft_dice_cmaes,0.9461764752700573,1.973770260810852,38.327857971191406,9.295561790466309,0.7399664771186327,0.9461764752700573,1.973770260810852,9.295561790466309,0.9046233650471374,3.5327401161193848,15.67199993133545,0.102595,100,900,True,8481.607,"[ 3.5292e-04, 1.1563e-01,-1.2487e-01,-2.3912e-05,-1.1207e-05, 6.2266e-04]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_057_arterial_soft_dice_cmaes.npy
HCC_060,pv,arterial,pv<-arterial,soft_dice,powell,soft_dice_powell,0.9138166742188234,2.249549150466919,38.8675651550293,8.45709228515625,0.6216914488066632,0.8567954932350083,3.5351250171661377,12.5,0.8680118195937776,3.2558798789978027,10.0,0.1503,5,367,True,3598.558,"[ 4.2572e+00, 5.5622e+00, 1.4682e+00,-2.1464e-02, 2.1351e-04,-1.4778e-02]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_060_arterial_soft_dice_powell.npy
HCC_060,pv,arterial,pv<-arterial,soft_dice,lbfgsb,soft_dice_lbfgsb,0.8934794661045692,2.489778995513916,37.67717742919922,8.548263549804688,0.5316079565256677,0.8567954932350083,3.5351250171661377,12.5,0.8680118195937776,3.2558798789978027,10.0,0.161138,1,308,False,3154.455,"[ 3.5120e+00, 4.7620e+00, 6.1408e+00,-1.5045e-02,-1.8199e-02,-3.9611e-03]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_060_arterial_soft_dice_lbfgsb.npy
HCC_060,pv,arterial,pv<-arterial,soft_dice,cmaes,soft_dice_cmaes,0.9137601921117416,2.248396158218384,38.168766021728516,8.349146842956543,0.6202612979224673,0.8567954932350083,3.5351250171661377,12.5,0.8680118195937776,3.2558798789978027,10.0,0.150293,100,900,True,9168.865,"[ 4.2491e+00, 5.4264e+00, 1.5123e+00,-2.1859e-02,-7.8705e-06,-1.3406e-02]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_060_arterial_soft_dice_cmaes.npy
HCC_019,pv,arterial,pv<-arterial,soft_dice,powell,soft_dice_powell,0.913778271361758,2.702085018157959,64.98731994628906,9.295561790466309,0.5091079716576218,0.9139415895905222,2.6732873916625977,10.024688720703125,0.9107692242166282,2.7605788707733154,9.47988224029541,0.139351,2,233,True,1885.085,"[ 1.0003e+00, 9.9987e-01, 9.9914e-01,-7.9271e-06, 7.1996e-07,-5.7074e-07]",C:\Users\Noemí Font\Desktop\CoregistreRigidFetge-main\results_coregistre\taula_resultats_2026.07.14_19.47.11\history\HCC_019_arterial_soft_dice_powell.npy
